K,C
1.22587e-05,5.68304e+09
1.23058e-05,5.62882e+09
1.23531e-05,5.57511e+09
1.24006e-05,5.52191e+09
1.24482e-05,5.46923e+09
1.2496e-05,5.41704e+09
1.25441e-05,5.36535e+09
1.25923e-05,5.31416e+09
1.26406e-05,5.26345e+09
1.26892e-05,5.21323e+09
1.2738e-05,5.16349e+09
1.27869e-05,5.11422e+09
1.2836e-05,5.06542e+09
1.28854e-05,5.01709e+09
1.29349e-05,4.96922e+09
1.29846e-05,4.92181e+09
1.30345e-05,4.87485e+09
1.30845e-05,4.82833e+09
1.31348e-05,4.78226e+09
1.31853e-05,4.73663e+09
1.32359e-05,4.69144e+09
1.32868e-05,4.64667e+09
1.33379e-05,4.60234e+09
1.33891e-05,4.55842e+09
1.34405e-05,4.51493e+09
1.34922e-05,4.47185e+09
1.3544e-05,4.42918e+09
1.35961e-05,4.38692e+09
1.36483e-05,4.34506e+09
1.37008e-05,4.3036e+09
1.37534e-05,4.26254e+09
1.38062e-05,4.22187e+09
1.38593e-05,4.18158e+09
1.39125e-05,4.14169e+09
1.3966e-05,4.10217e+09
1.40197e-05,4.06303e+09
1.40735e-05,4.02426e+09
1.41276e-05,3.98586e+09
1.41819e-05,3.94783e+09
1.42364e-05,3.91016e+09
1.42911e-05,3.87285e+09
1.4346e-05,3.8359e+09
1.44011e-05,3.7993e+09
1.44564e-05,3.76305e+09
1.4512e-05,3.72714e+09
1.45677e-05,3.69158e+09
1.46237e-05,3.65636e+09
1.46799e-05,3.62147e+09
1.47363e-05,3.58691e+09
1.47929e-05,3.55269e+09
1.48498e-05,3.51879e+09
1.49068e-05,3.48522e+09
1.49641e-05,3.45196e+09
1.50216e-05,3.41902e+09
1.50793e-05,3.3864e+09
1.51373e-05,3.35409e+09
1.51954e-05,3.32209e+09
1.52538e-05,3.29039e+09
1.53124e-05,3.25899e+09
1.53713e-05,3.2279e+09
1.54303e-05,3.1971e+09
1.54896e-05,3.16659e+09
1.55491e-05,3.13638e+09
1.56089e-05,3.10645e+09
1.56688e-05,3.07681e+09
1.5729e-05,3.04745e+09
1.57895e-05,3.01838e+09
1.58502e-05,2.98958e+09
1.59111e-05,2.96105e+09
1.59722e-05,2.9328e+09
1.60336e-05,2.90482e+09
1.60952e-05,2.8771e+09
1.6157e-05,2.84965e+09
1.62191e-05,2.82246e+09
1.62814e-05,2.79553e+09
1.6344e-05,2.76885e+09
1.64068e-05,2.74243e+09
1.64698e-05,2.71627e+09
1.65331e-05,2.69035e+09
1.65966e-05,2.66468e+09
1.66604e-05,2.63925e+09
1.67244e-05,2.61407e+09
1.67887e-05,2.58913e+09
1.68532e-05,2.56442e+09
1.69179e-05,2.53996e+09
1.69829e-05,2.51572e+09
1.70482e-05,2.49172e+09
1.71137e-05,2.46794e+09
1.71794e-05,2.44439e+09
1.72454e-05,2.42107e+09
1.73117e-05,2.39797e+09
1.73782e-05,2.37509e+09
1.7445e-05,2.35243e+09
1.7512e-05,2.32998e+09
1.75793e-05,2.30775e+09
1.76469e-05,2.28573e+09
1.77147e-05,2.26392e+09
1.77827e-05,2.24232e+09
1.78511e-05,2.22092e+09
1.79196e-05,2.19973e+09
1.79885e-05,2.17874e+09
1.80576e-05,2.15796e+09
1.8127e-05,2.13736e+09
1.81966e-05,2.11697e+09
1.82666e-05,2.09677e+09
1.83367e-05,2.07677e+09
1.84072e-05,2.05695e+09
1.84779e-05,2.03732e+09
1.85489e-05,2.01788e+09
1.86202e-05,1.99863e+09
1.86917e-05,1.97956e+09
1.87636e-05,1.96067e+09
1.88357e-05,1.94196e+09
1.8908e-05,1.92343e+09
1.89807e-05,1.90508e+09
1.90536e-05,1.8869e+09
1.91268e-05,1.8689e+09
1.92003e-05,1.85107e+09
1.92741e-05,1.83341e+09
1.93481e-05,1.81591e+09
1.94225e-05,1.79859e+09
1.94971e-05,1.78142e+09
1.9572e-05,1.76443e+09
1.96472e-05,1.74759e+09
1.97227e-05,1.73092e+09
1.97985e-05,1.7144e+09
1.98746e-05,1.69804e+09
1.99509e-05,1.68184e+09
2.00276e-05,1.66579e+09
2.01045e-05,1.6499e+09
2.01818e-05,1.63416e+09
2.02593e-05,1.61856e+09
2.03372e-05,1.60312e+09
2.04153e-05,1.58782e+09
2.04938e-05,1.57267e+09
2.05725e-05,1.55767e+09
2.06516e-05,1.54281e+09
2.07309e-05,1.52809e+09
2.08106e-05,1.5135e+09
2.08905e-05,1.49906e+09
2.09708e-05,1.48476e+09
2.10514e-05,1.47059e+09
2.11323e-05,1.45656e+09
2.12134e-05,1.44266e+09
2.1295e-05,1.4289e+09
2.13768e-05,1.41526e+09
2.14589e-05,1.40176e+09
2.15414e-05,1.38839e+09
2.16241e-05,1.37514e+09
2.17072e-05,1.36202e+09
2.17906e-05,1.34902e+09
2.18744e-05,1.33615e+09
2.19584e-05,1.3234e+09
2.20428e-05,1.31077e+09
2.21275e-05,1.29827e+09
2.22125e-05,1.28588e+09
2.22978e-05,1.27361e+09
2.23835e-05,1.26146e+09
2.24695e-05,1.24942e+09
2.25559e-05,1.2375e+09
2.26425e-05,1.22569e+09
2.27295e-05,1.214e+09
2.28169e-05,1.20241e+09
2.29045e-05,1.19094e+09
2.29925e-05,1.17958e+09
2.30809e-05,1.16832e+09
2.31696e-05,1.15717e+09
2.32586e-05,1.14613e+09
2.33479e-05,1.1352e+09
2.34377e-05,1.12437e+09
2.35277e-05,1.11364e+09
2.36181e-05,1.10301e+09
2.37089e-05,1.09249e+09
2.38e-05,1.08206e+09
2.38914e-05,1.07174e+09
2.39832e-05,1.06151e+09
2.40754e-05,1.05138e+09
2.41679e-05,1.04135e+09
2.42607e-05,1.03142e+09
2.43539e-05,1.02157e+09
2.44475e-05,1.01183e+09
2.45414e-05,1.00217e+09
2.46357e-05,9.92611e+08
2.47304e-05,9.8314e+08
2.48254e-05,9.73759e+08
2.49208e-05,9.64468e+08
2.50166e-05,9.55265e+08
2.51127e-05,9.46151e+08
2.52092e-05,9.37123e+08
2.5306e-05,9.28181e+08
2.54033e-05,9.19325e+08
2.55009e-05,9.10553e+08
2.55989e-05,9.01865e+08
2.56972e-05,8.9326e+08
2.5796e-05,8.84737e+08
2.58951e-05,8.76295e+08
2.59946e-05,8.67934e+08
2.60945e-05,8.59652e+08
2.61947e-05,8.5145e+08
2.62954e-05,8.43326e+08
2.63964e-05,8.35279e+08
2.64978e-05,8.27309e+08
2.65996e-05,8.19415e+08
2.67018e-05,8.11597e+08
2.68044e-05,8.03853e+08
2.69074e-05,7.96183e+08
2.70108e-05,7.88586e+08
2.71146e-05,7.81062e+08
2.72188e-05,7.73609e+08
2.73234e-05,7.66228e+08
2.74283e-05,7.58917e+08
2.75337e-05,7.51675e+08
2.76395e-05,7.44503e+08
2.77457e-05,7.374e+08
2.78523e-05,7.30364e+08
2.79594e-05,7.23395e+08
2.80668e-05,7.16492e+08
2.81746e-05,7.09656e+08
2.82829e-05,7.02885e+08
2.83916e-05,6.96178e+08
2.85006e-05,6.89535e+08
2.86102e-05,6.82956e+08
2.87201e-05,6.7644e+08
2.88304e-05,6.69985e+08
2.89412e-05,6.63593e+08
2.90524e-05,6.57261e+08
2.9164e-05,6.5099e+08
2.92761e-05,6.44778e+08
2.93886e-05,6.38626e+08
2.95015e-05,6.32533e+08
2.96149e-05,6.26497e+08
2.97286e-05,6.20519e+08
2.98429e-05,6.14599e+08
2.99575e-05,6.08735e+08
3.00726e-05,6.02926e+08
3.01882e-05,5.97173e+08
3.03042e-05,5.91475e+08
3.04206e-05,5.85832e+08
3.05375e-05,5.80242e+08
3.06548e-05,5.74706e+08
3.07726e-05,5.69222e+08
3.08909e-05,5.63791e+08
3.10096e-05,5.58411e+08
3.11287e-05,5.53083e+08
3.12483e-05,5.47806e+08
3.13684e-05,5.42579e+08
3.14889e-05,5.37402e+08
3.16099e-05,5.32274e+08
3.17314e-05,5.27196e+08
3.18533e-05,5.22165e+08
3.19757e-05,5.17183e+08
3.20985e-05,5.12248e+08
3.22219e-05,5.07361e+08
3.23457e-05,5.0252e+08
3.24699e-05,4.97725e+08
3.25947e-05,4.92976e+08
3.27199e-05,4.88272e+08
3.28457e-05,4.83613e+08
3.29719e-05,4.78999e+08
3.30986e-05,4.74428e+08
3.32257e-05,4.69901e+08
3.33534e-05,4.65418e+08
3.34816e-05,4.60977e+08
3.36102e-05,4.56579e+08
3.37393e-05,4.52222e+08
3.3869e-05,4.47907e+08
3.39991e-05,4.43633e+08
3.41297e-05,4.39401e+08
3.42609e-05,4.35208e+08
3.43925e-05,4.31055e+08
3.45247e-05,4.26942e+08
3.46573e-05,4.22869e+08
3.47905e-05,4.18834e+08
3.49242e-05,4.14838e+08
3.50584e-05,4.10879e+08
3.51931e-05,4.06959e+08
3.53283e-05,4.03076e+08
3.5464e-05,3.9923e+08
3.56003e-05,3.95421e+08
3.57371e-05,3.91648e+08
3.58744e-05,3.87911e+08
3.60122e-05,3.8421e+08
3.61506e-05,3.80544e+08
3.62895e-05,3.76913e+08
3.64289e-05,3.73316e+08
3.65689e-05,3.69754e+08
3.67094e-05,3.66226e+08
3.68505e-05,3.62732e+08
3.69921e-05,3.59271e+08
3.71342e-05,3.55843e+08
3.72769e-05,3.52447e+08
3.74201e-05,3.49085e+08
3.75639e-05,3.45754e+08
3.77082e-05,3.42455e+08
3.78531e-05,3.39187e+08
3.79986e-05,3.35951e+08
3.81446e-05,3.32745e+08
3.82911e-05,3.2957e+08
3.84382e-05,3.26426e+08
3.85859e-05,3.23311e+08
3.87342e-05,3.20226e+08
3.8883e-05,3.17171e+08
3.90324e-05,3.14144e+08
3.91824e-05,3.11147e+08
3.9333e-05,3.08178e+08
3.94841e-05,3.05238e+08
3.96358e-05,3.02325e+08
3.97881e-05,2.99441e+08
3.9941e-05,2.96583e+08
4.00944e-05,2.93754e+08
4.02485e-05,2.90951e+08
4.04031e-05,2.88175e+08
4.05584e-05,2.85425e+08
4.07142e-05,2.82702e+08
4.08706e-05,2.80004e+08
4.10277e-05,2.77332e+08
4.11853e-05,2.74686e+08
4.13436e-05,2.72065e+08
4.15024e-05,2.69469e+08
4.16619e-05,2.66898e+08
4.1822e-05,2.64352e+08
4.19827e-05,2.61829e+08
4.2144e-05,2.59331e+08
4.23059e-05,2.56857e+08
4.24685e-05,2.54406e+08
4.26316e-05,2.51978e+08
4.27954e-05,2.49574e+08
4.29599e-05,2.47193e+08
4.31249e-05,2.44834e+08
4.32906e-05,2.42498e+08
4.3457e-05,2.40184e+08
4.36239e-05,2.37893e+08
4.37916e-05,2.35623e+08
4.39598e-05,2.33374e+08
4.41287e-05,2.31148e+08
4.42983e-05,2.28942e+08
4.44685e-05,2.26758e+08
4.46394e-05,2.24594e+08
4.48109e-05,2.22451e+08
4.49831e-05,2.20329e+08
4.51559e-05,2.18226e+08
4.53294e-05,2.16144e+08
4.55036e-05,2.14082e+08
4.56784e-05,2.12039e+08
4.58539e-05,2.10016e+08
4.60301e-05,2.08012e+08
4.6207e-05,2.06027e+08
4.63845e-05,2.04061e+08
4.65627e-05,2.02114e+08
4.67416e-05,2.00186e+08
4.69212e-05,1.98276e+08
4.71015e-05,1.96384e+08
4.72825e-05,1.9451e+08
4.74642e-05,1.92654e+08
4.76465e-05,1.90816e+08
4.78296e-05,1.88995e+08
4.80134e-05,1.87192e+08
4.81979e-05,1.85406e+08
4.83831e-05,1.83637e+08
4.8569e-05,1.81885e+08
4.87556e-05,1.80149e+08
4.89429e-05,1.7843e+08
4.9131e-05,1.76728e+08
4.93198e-05,1.75041e+08
4.95093e-05,1.73371e+08
4.96995e-05,1.71717e+08
4.98905e-05,1.70079e+08
5.00821e-05,1.68456e+08
5.02746e-05,1.66848e+08
5.04677e-05,1.65256e+08
5.06617e-05,1.6368e+08
5.08563e-05,1.62118e+08
5.10517e-05,1.60571e+08
5.12479e-05,1.59039e+08
5.14448e-05,1.57521e+08
5.16425e-05,1.56018e+08
5.18409e-05,1.5453e+08
5.20401e-05,1.53055e+08
5.224e-05,1.51595e+08
5.24408e-05,1.50148e+08
5.26422e-05,1.48716e+08
5.28445e-05,1.47297e+08
5.30476e-05,1.45891e+08
5.32514e-05,1.44499e+08
5.3456e-05,1.43121e+08
5.36614e-05,1.41755e+08
5.38676e-05,1.40402e+08
5.40745e-05,1.39063e+08
5.42823e-05,1.37736e+08
5.44909e-05,1.36422e+08
5.47003e-05,1.3512e+08
5.49104e-05,1.33831e+08
5.51214e-05,1.32554e+08
5.53332e-05,1.31289e+08
5.55458e-05,1.30036e+08
5.57592e-05,1.28796e+08
5.59735e-05,1.27567e+08
5.61886e-05,1.2635e+08
5.64045e-05,1.25144e+08
5.66212e-05,1.2395e+08
5.68387e-05,1.22767e+08
5.70571e-05,1.21596e+08
5.72764e-05,1.20436e+08
5.74964e-05,1.19286e+08
5.77173e-05,1.18148e+08
5.79391e-05,1.17021e+08
5.81617e-05,1.15904e+08
5.83852e-05,1.14798e+08
5.86095e-05,1.13703e+08
5.88347e-05,1.12618e+08
5.90608e-05,1.11544e+08
5.92877e-05,1.10479e+08
5.95155e-05,1.09425e+08
5.97442e-05,1.08381e+08
5.99738e-05,1.07347e+08
6.02042e-05,1.06323e+08
6.04355e-05,1.05308e+08
6.06677e-05,1.04303e+08
6.09008e-05,1.03308e+08
6.11348e-05,1.02322e+08
6.13697e-05,1.01346e+08
6.16056e-05,1.00379e+08
6.18423e-05,9.94214e+07
6.20799e-05,9.84728e+07
6.23184e-05,9.75332e+07
6.25579e-05,9.66026e+07
6.27982e-05,9.56808e+07
6.30395e-05,9.47679e+07
6.32817e-05,9.38636e+07
6.35249e-05,9.2968e+07
6.3769e-05,9.2081e+07
6.4014e-05,9.12024e+07
6.42599e-05,9.03322e+07
6.45068e-05,8.94703e+07
6.47547e-05,8.86166e+07
6.50035e-05,8.7771e+07
6.52533e-05,8.69336e+07
6.5504e-05,8.61041e+07
6.57557e-05,8.52825e+07
6.60083e-05,8.44688e+07
6.6262e-05,8.36628e+07
6.65166e-05,8.28645e+07
6.67721e-05,8.20739e+07
6.70287e-05,8.12908e+07
6.72862e-05,8.05151e+07
6.75448e-05,7.97469e+07
6.78043e-05,7.8986e+07
6.80648e-05,7.82323e+07
6.83264e-05,7.74859e+07
6.85889e-05,7.67465e+07
6.88524e-05,7.60142e+07
6.9117e-05,7.5289e+07
6.93826e-05,7.45706e+07
6.96491e-05,7.38591e+07
6.99168e-05,7.31543e+07
7.01854e-05,7.24563e+07
7.04551e-05,7.1765e+07
7.07258e-05,7.10802e+07
7.09975e-05,7.0402e+07
7.12703e-05,6.97303e+07
7.15442e-05,6.90649e+07
7.18191e-05,6.84059e+07
7.2095e-05,6.77532e+07
7.2372e-05,6.71068e+07
7.26501e-05,6.64665e+07
7.29293e-05,6.58323e+07
7.32095e-05,6.52041e+07
7.34908e-05,6.4582e+07
7.37731e-05,6.39658e+07
7.40566e-05,6.33554e+07
7.43411e-05,6.27509e+07
7.46268e-05,6.21522e+07
7.49135e-05,6.15591e+07
7.52014e-05,6.09718e+07
7.54903e-05,6.039e+07
7.57804e-05,5.98138e+07
7.60715e-05,5.92431e+07
7.63638e-05,5.86778e+07
7.66573e-05,5.81179e+07
7.69518e-05,5.75634e+07
7.72475e-05,5.70141e+07
7.75443e-05,5.64701e+07
7.78422e-05,5.59313e+07
7.81413e-05,5.53977e+07
7.84416e-05,5.48691e+07
7.8743e-05,5.43455e+07
7.90455e-05,5.3827e+07
7.93492e-05,5.33134e+07
7.96541e-05,5.28047e+07
7.99602e-05,5.23009e+07
8.02674e-05,5.18018e+07
8.05758e-05,5.13076e+07
8.08854e-05,5.0818e+07
8.11962e-05,5.03331e+07
8.15082e-05,4.98529e+07
8.18214e-05,4.93772e+07
8.21358e-05,4.89061e+07
8.24513e-05,4.84394e+07
8.27681e-05,4.79772e+07
8.30862e-05,4.75195e+07
8.34054e-05,4.7066e+07
8.37259e-05,4.6617e+07
8.40476e-05,4.61722e+07
8.43705e-05,4.57316e+07
8.46947e-05,4.52953e+07
8.50201e-05,4.48631e+07
8.53468e-05,4.4435e+07
8.56747e-05,4.4011e+07
8.60039e-05,4.35911e+07
8.63344e-05,4.31752e+07
8.66661e-05,4.27632e+07
8.69991e-05,4.23552e+07
8.73334e-05,4.1951e+07
8.76689e-05,4.15508e+07
8.80058e-05,4.11543e+07
8.83439e-05,4.07616e+07
8.86834e-05,4.03727e+07
8.90241e-05,3.99875e+07
8.93662e-05,3.96059e+07
8.97096e-05,3.9228e+07
9.00542e-05,3.88537e+07
9.04003e-05,3.8483e+07
9.07476e-05,3.81158e+07
9.10963e-05,3.77521e+07
9.14463e-05,3.73919e+07
9.17977e-05,3.70351e+07
9.21504e-05,3.66818e+07
9.25045e-05,3.63318e+07
9.28599e-05,3.59851e+07
9.32167e-05,3.56418e+07
9.35749e-05,3.53017e+07
9.39344e-05,3.49648e+07
9.42953e-05,3.46312e+07
9.46576e-05,3.43008e+07
9.50213e-05,3.39735e+07
9.53864e-05,3.36493e+07
9.5753e-05,3.33283e+07
9.61209e-05,3.30103e+07
9.64902e-05,3.26953e+07
9.68609e-05,3.23833e+07
9.72331e-05,3.20743e+07
9.76067e-05,3.17683e+07
9.79817e-05,3.14652e+07
9.83582e-05,3.1165e+07
9.87361e-05,3.08676e+07
9.91155e-05,3.05731e+07
9.94964e-05,3.02814e+07
9.98786e-05,2.99924e+07
0.000100262,2.97063e+07
0.000100648,2.94228e+07
0.000101034,2.91421e+07
0.000101423,2.8864e+07
0.000101812,2.85886e+07
0.000102203,2.83158e+07
0.000102596,2.80456e+07
0.00010299,2.7778e+07
0.000103386,2.7513e+07
0.000103783,2.72505e+07
0.000104182,2.69905e+07
0.000104582,2.67329e+07
0.000104984,2.64779e+07
0.000105388,2.62252e+07
0.000105793,2.5975e+07
0.000106199,2.57272e+07
0.000106607,2.54817e+07
0.000107017,2.52385e+07
0.000107428,2.49977e+07
0.000107841,2.47592e+07
0.000108255,2.4523e+07
0.000108671,2.4289e+07
0.000109089,2.40572e+07
0.000109508,2.38277e+07
0.000109928,2.36003e+07
0.000110351,2.33751e+07
0.000110775,2.31521e+07
0.0001112,2.29312e+07
0.000111628,2.27124e+07
0.000112057,2.24957e+07
0.000112487,2.2281e+07
0.000112919,2.20684e+07
0.000113353,2.18579e+07
0.000113789,2.16493e+07
0.000114226,2.14428e+07
0.000114665,2.12382e+07
0.000115106,2.10355e+07
0.000115548,2.08348e+07
0.000115992,2.0636e+07
0.000116437,2.04391e+07
0.000116885,2.02441e+07
0.000117334,2.00509e+07
0.000117785,1.98596e+07
0.000118237,1.96701e+07
0.000118692,1.94824e+07
0.000119148,1.92965e+07
0.000119605,1.91124e+07
0.000120065,1.89301e+07
0.000120526,1.87494e+07
0.000120989,1.85705e+07
0.000121454,1.83933e+07
0.000121921,1.82178e+07
0.000122389,1.8044e+07
0.00012286,1.78718e+07
0.000123332,1.77013e+07
0.000123806,1.75324e+07
0.000124281,1.73651e+07
0.000124759,1.71994e+07
0.000125238,1.70353e+07
0.000125719,1.68728e+07
0.000126203,1.67118e+07
0.000126687,1.65523e+07
0.000127174,1.63944e+07
0.000127663,1.6238e+07
0.000128153,1.6083e+07
0.000128646,1.59296e+07
0.00012914,1.57776e+07
0.000129636,1.5627e+07
0.000130134,1.54779e+07
0.000130634,1.53303e+07
0.000131136,1.5184e+07
0.00013164,1.50391e+07
0.000132146,1.48956e+07
0.000132654,1.47535e+07
0.000133163,1.46127e+07
0.000133675,1.44733e+07
0.000134189,1.43352e+07
0.000134704,1.41984e+07
0.000135222,1.40629e+07
0.000135741,1.39287e+07
0.000136263,1.37958e+07
0.000136787,1.36642e+07
0.000137312,1.35338e+07
0.00013784,1.34047e+07
0.000138369,1.32768e+07
0.000138901,1.31501e+07
0.000139435,1.30246e+07
0.000139971,1.29004e+07
0.000140508,1.27773e+07
0.000141048,1.26554e+07
0.00014159,1.25346e+07
0.000142134,1.2415e+07
0.00014268,1.22965e+07
0.000143229,1.21792e+07
0.000143779,1.2063e+07
0.000144331,1.19479e+07
0.000144886,1.18339e+07
0.000145443,1.1721e+07
0.000146001,1.16092e+07
0.000146562,1.14984e+07
0.000147126,1.13887e+07
0.000147691,1.128e+07
0.000148258,1.11724e+07
0.000148828,1.10658e+07
0.0001494,1.09602e+07
0.000149974,1.08556e+07
0.00015055,1.0752e+07
0.000151129,1.06494e+07
0.000151709,1.05478e+07
0.000152292,1.04472e+07
0.000152877,1.03475e+07
0.000153465,1.02488e+07
0.000154054,1.0151e+07
0.000154646,1.00541e+07
0.00015524,9.9582e+06
0.000155837,9.86318e+06
0.000156436,9.76907e+06
0.000157037,9.67586e+06
0.00015764,9.58354e+06
0.000158246,9.4921e+06
0.000158854,9.40153e+06
0.000159464,9.31182e+06
0.000160077,9.22297e+06
0.000160692,9.13497e+06
0.00016131,9.04781e+06
0.000161929,8.96148e+06
0.000162551,8.87597e+06
0.000163176,8.79128e+06
0.000163803,8.7074e+06
0.000164432,8.62432e+06
0.000165064,8.54203e+06
0.000165698,8.46052e+06
0.000166335,8.3798e+06
0.000166974,8.29984e+06
0.000167616,8.22065e+06
0.00016826,8.14221e+06
0.000168906,8.06452e+06
0.000169555,7.98757e+06
0.000170207,7.91136e+06
0.000170861,7.83587e+06
0.000171517,7.7611e+06
0.000172176,7.68705e+06
0.000172838,7.6137e+06
0.000173502,7.54106e+06
0.000174169,7.4691e+06
0.000174838,7.39784e+06
0.00017551,7.32725e+06
0.000176184,7.25734e+06
0.000176861,7.18809e+06
0.00017754,7.1195e+06
0.000178223,7.05157e+06
0.000178907,6.98429e+06
0.000179595,6.91765e+06
0.000180285,6.85164e+06
0.000180978,6.78627e+06
0.000181673,6.72152e+06
0.000182371,6.65738e+06
0.000183072,6.59386e+06
0.000183775,6.53095e+06
0.000184481,6.46863e+06
0.00018519,6.40691e+06
0.000185902,6.34578e+06
0.000186616,6.28523e+06
0.000187333,6.22526e+06
0.000188053,6.16586e+06
0.000188775,6.10703e+06
0.000189501,6.04876e+06
0.000190229,5.99104e+06
0.00019096,5.93388e+06
0.000191694,5.87726e+06
0.00019243,5.82118e+06
0.000193169,5.76564e+06
0.000193912,5.71062e+06
0.000194657,5.65614e+06
0.000195405,5.60217e+06
0.000196155,5.54871e+06
0.000196909,5.49577e+06
0.000197666,5.44333e+06
0.000198425,5.39139e+06
0.000199188,5.33995e+06
0.000199953,5.289e+06
0.000200721,5.23854e+06
0.000201492,5.18855e+06
0.000202267,5.13904e+06
0.000203044,5.09001e+06
0.000203824,5.04144e+06
0.000204607,4.99334e+06
0.000205393,4.9457e+06
0.000206183,4.89851e+06
0.000206975,4.85177e+06
0.00020777,4.80547e+06
0.000208568,4.75962e+06
0.00020937,4.71421e+06
0.000210174,4.66923e+06
0.000210982,4.62467e+06
0.000211792,4.58055e+06
0.000212606,4.53684e+06
0.000213423,4.49355e+06
0.000214243,4.45068e+06
0.000215066,4.40821e+06
0.000215893,4.36615e+06
0.000216722,4.32449e+06
0.000217555,4.28323e+06
0.000218391,4.24236e+06
0.00021923,4.20188e+06
0.000220072,4.16179e+06
0.000220918,4.12208e+06
0.000221767,4.08275e+06
0.000222619,4.04379e+06
0.000223474,4.00521e+06
0.000224333,3.96699e+06
0.000225195,3.92914e+06
0.00022606,3.89165e+06
0.000226929,3.85452e+06
0.000227801,3.81774e+06
0.000228676,3.78131e+06
0.000229555,3.74523e+06
0.000230437,3.7095e+06
0.000231322,3.6741e+06
0.000232211,3.63905e+06
0.000233103,3.60432e+06
0.000233999,3.56993e+06
0.000234898,3.53587e+06
0.0002358,3.50213e+06
0.000236706,3.46872e+06
0.000237616,3.43562e+06
0.000238529,3.40284e+06
0.000239445,3.37037e+06
0.000240365,3.33821e+06
0.000241289,3.30636e+06
0.000242216,3.27481e+06
0.000243147,3.24357e+06
0.000244081,3.21262e+06
0.000245019,3.18196e+06
0.00024596,3.1516e+06
0.000246905,3.12153e+06
0.000247854,3.09175e+06
0.000248806,3.06225e+06
0.000249762,3.03303e+06
0.000250722,3.00409e+06
0.000251685,2.97542e+06
0.000252652,2.94703e+06
0.000253623,2.91891e+06
0.000254598,2.89106e+06
0.000255576,2.86348e+06
0.000256558,2.83616e+06
0.000257544,2.8091e+06
0.000258533,2.78229e+06
0.000259527,2.75574e+06
0.000260524,2.72945e+06
0.000261525,2.70341e+06
0.00026253,2.67761e+06
0.000263538,2.65206e+06
0.000264551,2.62676e+06
0.000265567,2.6017e+06
0.000266588,2.57687e+06
0.000267612,2.55228e+06
0.00026864,2.52793e+06
0.000269673,2.50381e+06
0.000270709,2.47992e+06
0.000271749,2.45626e+06
0.000272793,2.43282e+06
0.000273841,2.40961e+06
0.000274893,2.38662e+06
0.00027595,2.36385e+06
0.00027701,2.34129e+06
0.000278074,2.31895e+06
0.000279143,2.29682e+06
0.000280215,2.27491e+06
0.000281292,2.2532e+06
0.000282373,2.2317e+06
0.000283458,2.21041e+06
0.000284547,2.18932e+06
0.00028564,2.16843e+06
0.000286738,2.14774e+06
0.000287839,2.12725e+06
0.000288945,2.10695e+06
0.000290056,2.08685e+06
0.00029117,2.06693e+06
0.000292289,2.04721e+06
0.000293412,2.02768e+06
0.000294539,2.00833e+06
0.000295671,1.98917e+06
0.000296807,1.97019e+06
0.000297947,1.95139e+06
0.000299092,1.93277e+06
0.000300241,1.91433e+06
0.000301395,1.89606e+06
0.000302553,1.87797e+06
0.000303716,1.86005e+06
0.000304883,1.84231e+06
0.000306054,1.82473e+06
0.00030723,1.80732e+06
0.000308411,1.79007e+06
0.000309596,1.77299e+06
0.000310785,1.75607e+06
0.000311979,1.73932e+06
0.000313178,1.72272e+06
0.000314381,1.70629e+06
0.000315589,1.69001e+06
0.000316802,1.67388e+06
0.000318019,1.65791e+06
0.000319241,1.64209e+06
0.000320468,1.62642e+06
0.000321699,1.6109e+06
0.000322935,1.59553e+06
0.000324176,1.58031e+06
0.000325421,1.56523e+06
0.000326672,1.55029e+06
0.000327927,1.5355e+06
0.000329187,1.52085e+06
0.000330452,1.50634e+06
0.000331722,1.49197e+06
0.000332996,1.47773e+06
0.000334276,1.46363e+06
0.00033556,1.44967e+06
0.000336849,1.43583e+06
0.000338144,1.42213e+06
0.000339443,1.40856e+06
0.000340747,1.39513e+06
0.000342056,1.38181e+06
0.000343371,1.36863e+06
0.00034469,1.35557e+06
0.000346014,1.34264e+06
0.000347344,1.32982e+06
0.000348678,1.31714e+06
0.000350018,1.30457e+06
0.000351363,1.29212e+06
0.000352713,1.27979e+06
0.000354068,1.26758e+06
0.000355429,1.25549e+06
0.000356794,1.24351e+06
0.000358165,1.23164e+06
0.000359542,1.21989e+06
0.000360923,1.20825e+06
0.00036231,1.19672e+06
0.000363702,1.1853e+06
0.000365099,1.17399e+06
0.000366502,1.16279e+06
0.00036791,1.1517e+06
0.000369324,1.14071e+06
0.000370743,1.12982e+06
0.000372168,1.11904e+06
0.000373598,1.10837e+06
0.000375033,1.09779e+06
0.000376474,1.08732e+06
0.000377921,1.07694e+06
0.000379373,1.06667e+06
0.00038083,1.05649e+06
0.000382294,1.04641e+06
0.000383763,1.03642e+06
0.000385237,1.02653e+06
0.000386717,1.01674e+06
0.000388203,1.00704e+06
0.000389695,997429
0.000391192,987912
0.000392695,978486
0.000394204,969150
0.000395719,959903
0.000397239,950744
0.000398766,941672
0.000400298,932687
0.000401836,923788
0.00040338,914973
0.00040493,906243
0.000406486,897596
0.000408047,889032
0.000409615,880549
0.000411189,872147
0.000412769,863826
0.000414355,855583
0.000415947,847420
0.000417545,839334
0.00041915,831325
0.00042076,823393
0.000422377,815537
0.000424,807755
0.000425629,800048
0.000427264,792414
0.000428906,784854
0.000430554,777365
0.000432208,769948
0.000433869,762601
0.000435536,755325
0.000437209,748118
